Дата;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
24.01.2024 14:00;15.фев;761.3;773.2;;50;Штиль, безветрие;0;;;; ;;;;;;;;;;;04.авг;Осадков нет;1;;;;
24.01.2024 13:00;13.июн;762.0;773.8;-0.9;60;Ветер, дующий с северо-северо-востока;2;;;40%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;Облаков нет.;2500 или более, или облаков нет.;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;20.0;6.0;Осадков нет;6;;;;
24.01.2024 12:00;12.июн;762.5;774.4;;69;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;7.0;Осадков нет;1;;;;
24.01.2024 11:00;10.фев;763.0;774.8;;73;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;05.июн;Осадков нет;1;;;;
24.01.2024 10:00;8.0;762.9;774.7;0.9;78;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;04.апр;;;;;;
24.01.2024 9:00;05.сен;762.8;774.7;;85;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;03.май;Осадков нет;1;;;;
24.01.2024 8:00;4.0;762.3;774.1;;91;Ветер, дующий с востоко-северо-востока;2;;;; ;;;;;;;;;;;02.июн;Осадков нет;1;;;;
24.01.2024 7:00;03.сен;762.0;773.8;-0.1;91;Ветер, дующий с востоко-северо-востока;1;;;Облаков нет.; ;;;03.фев;;;;;;;20.0;02.май;Осадков нет;12;;;;
24.01.2024 6:00;04.май;762.1;774.0;;92;Штиль, безветрие;0;;;; ;;;;;;;;;;;03.мар;Осадков нет;1;;;;
24.01.2024 5:00;4.0;762.2;774.0;;93;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;02.сен;Осадков нет;1;;;;
24.01.2024 4:00;03.сен;762.1;773.9;-0.3;93;Переменное направление;1;;;Облаков нет.; ;;;;;;;;;;25.0;02.авг;;;;;;
24.01.2024 3:00;04.фев;762.4;774.1;;91;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;02.авг;Осадков нет;1;;;;
24.01.2024 2:00;5.0;762.5;774.4;;90;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;03.апр;Осадков нет;1;;;;
24.01.2024 1:00;06.май;762.4;774.3;0.9;87;Ветер, дующий с востоко-северо-востока;2;;;20–30%.; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;20–30%.;300-600;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;04.апр;Осадков нет;6;;;;
24.01.2024 0:00;07.апр;762.4;774.1;;84;Ветер, дующий с востока;2;;;; ;;;;;;;;;;;04.авг;Осадков нет;1;;;;
23.01.2024 23:00;07.апр;762.2;774.0;;86;Ветер, дующий с юго-юго-востока;1;;;; ;;;;;;;;;;;05.янв;Осадков нет;1;;;;
23.01.2024 22:00;8.0;761.5;773.4;0.9;78;Ветер, дующий с юго-юго-запада;2;;;Облаков нет.; ;;;;;;;;;;20.0;04.апр;;;;;;
23.01.2024 21:00;09.фев;761.1;772.9;;72;Ветер, дующий с юго-юго-востока;2;;;; ;;;;;;;;;;;04.апр;Осадков нет;1;;;;
23.01.2024 20:00;09.июл;760.9;772.7;;71;Ветер, дующий с востока;3;;;; ;;;;;;;;;;;04.июл;Осадков нет;1;;;;
23.01.2024 19:00;11.май;760.6;772.3;02.янв;63;Ветер, дующий с северо-востока;2;;;Облаков нет.; ;;;;15.фев;;;;;;20.0;04.июн;Осадков нет;12;;;;
23.01.2024 18:00;11.мар;760.2;772.0;;65;Штиль, безветрие;0;;;; ;;;;;;;;;;;5.0;Осадков нет;1;;;;
23.01.2024 17:00;12.июл;759.4;771.1;;60;Ветер, дующий с севера;3;;;; ;;;;;;;;;;;05.янв;Осадков нет;1;;;;
23.01.2024 16:00;14.апр;758.5;770.3;-0.3;52;Ветер, дующий с севера;6;;;Облаков нет.; ;;;;;;;;;;20.0;04.май;;;;;;
23.01.2024 15:00;14.сен;758.5;770.3;;53;Ветер, дующий с севера;5;;;; ;;;;;;;;;;;05.апр;Осадков нет;1;;;;
23.01.2024 14:00;15.0;758.3;770.1;;52;Ветер, дующий с севера;7;;;; ;;;;;;;;;;;05.фев;Осадков нет;1;;;;
23.01.2024 13:00;14.0;758.8;770.5;-0.4;62;Ветер, дующий с севера;5;;;Облаков нет.; ;;;;;;;;;;25.0;06.авг;Осадков нет;6;;;;
23.01.2024 12:00;13.0;759.3;771.1;;71;Ветер, дующий с севера;3;;;; ;;;;;;;;;;;07.авг;Осадков нет;1;;;;
23.01.2024 11:00;11.авг;759.4;771.2;;72;Ветер, дующий с севера;4;;;; ;;;;;;;;;;;06.сен;Осадков нет;1;;;;
23.01.2024 10:00;09.июл;759.2;771.0;0.7;83;Ветер, дующий с северо-северо-востока;1;;;Облаков нет.; ;;;;;;;;;;25.0;06.сен;;;;;;
23.01.2024 9:00;09.янв;759.0;770.8;;91;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;07.июл;Осадков нет;1;;;;
23.01.2024 8:00;08.апр;758.6;770.4;;94;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;07.апр;Осадков нет;1;;;;
23.01.2024 7:00;08.май;758.5;770.3;-0.5;95;Ветер, дующий с северо-востока;2;;;90  или более, но не 100%; ;;;04.сен;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";90  или более, но не 100%;300-600;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;07.июл;0.2;12;;;;
23.01.2024 6:00;07.авг;758.5;770.3;;93;Штиль, безветрие;0;;;; ;;;;;;;;;;;06.авг;Осадков нет;1;;;;
23.01.2024 5:00;08.янв;758.7;770.5;;92;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;06.авг;Осадков нет;1;;;;
23.01.2024 4:00;09.мар;759.0;770.8;-1.2;85;Ветер, дующий с юга;2;;;Облаков нет.; ;;;;;;;;;;10.0;06.авг;;;;;;
23.01.2024 3:00;09.фев;759.6;771.4;;76;Ветер, дующий с юго-востока;3;;;; ;;;;;;;;;;;05.фев;Осадков нет;1;;;;
23.01.2024 2:00;8.0;759.9;771.7;;76;Ветер, дующий с юго-востока;2;;;; ;;;;;;;;;;;03.сен;Осадков нет;1;;;;
23.01.2024 1:00;05.сен;760.2;772.0;-1.3;74;Ветер, дующий с востока;2;;;Облаков нет.; ;;;;;;;;;;10.0;01.май;Осадков нет;6;;;;
23.01.2024 0:00;05.сен;760.7;772.5;;70;Ветер, дующий с востоко-юго-востока;2;;;; ;;;;;;;;;;;0.8;Осадков нет;1;;;;
22.01.2024 23:00;06.фев;760.9;772.6;;69;Ветер, дующий с юго-востока;2;;;; ;;;;;;;;;;;0.9;Осадков нет;1;;;;
22.01.2024 22:00;05.янв;761.5;773.2;0.0;72;Ветер, дующий с юго-востока;2;;;Облаков нет.; ;;;;;;;;;;20.0;0.4;;;;;;
22.01.2024 21:00;05.сен;761.3;773.2;;72;Ветер, дующий с юго-юго-востока;2;;;; ;;;;;;;;;;;01.фев;Осадков нет;1;;;;
22.01.2024 20:00;06.мар;761.4;773.2;;71;Ветер, дующий с юго-востока;2;;;; ;;;;;;;;;;;01.мар;Осадков нет;1;;;;
22.01.2024 19:00;07.мар;761.5;773.3;0.0;65;Ветер, дующий с юго-востока;3;;;Облаков нет.; ;;;;13.апр;;;;;;20.0;01.янв;Осадков нет;12;;;;
22.01.2024 18:00;08.апр;761.5;773.3;;60;Ветер, дующий с юго-юго-востока;2;;;; ;;;;;;;;;;;01.янв;Осадков нет;1;;;;
22.01.2024 17:00;09.фев;761.5;773.3;;55;Ветер, дующий с запада;2;;;; ;;;;;;;;;;;0.6;Осадков нет;1;;;;
22.01.2024 16:00;12.янв;761.5;773.3;-1.0;39;Ветер, дующий с запада;3;;;Облаков нет.; ;;;;;;;;;;20.0;-1.4;;;;;;
22.01.2024 15:00;12.июн;761.5;773.4;;41;Ветер, дующий с запада;2;;;; ;;;;;;;;;;;-0.3;Осадков нет;1;;;;
22.01.2024 14:00;12.авг;761.8;773.6;;38;Ветер, дующий с западо-юго-запада;2;;;; ;;;;;;;;;;;-1.4;Осадков нет;1;;;;
22.01.2024 13:00;12.мар;762.5;774.4;-1.1;45;Ветер, дующий с запада;2;;;Облаков нет.; ;;;;;;;;;;25.0;0.5;Осадков нет;6;;;;
22.01.2024 12:00;10.май;763.0;774.9;;51;Штиль, безветрие;0;;;; ;;;;;;;;;;;0.8;Осадков нет;1;;;;
22.01.2024 11:00;07.июн;763.5;775.3;;53;Штиль, безветрие;0;;;; ;;;;;;;;;;;-1.4;Осадков нет;1;;;;
22.01.2024 10:00;04.июн;763.6;775.3;01.фев;58;Ветер, дующий с северо-востока;2;;;Облаков нет.; ;;;;;;;;;;25.0;-3.1;;;;;;
22.01.2024 9:00;02.май;763.2;775.0;;64;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;-3.6;Осадков нет;1;;;;
22.01.2024 8:00;0.8;762.7;774.6;;68;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;-4.6;Осадков нет;1;;;;
22.01.2024 7:00;01.фев;762.4;774.2;0.3;67;Ветер, дующий с северо-северо-востока;2;;;Облаков нет.; ;;;-0.4;;;;;;;10.0;-4.4;Осадков нет;12;;;;
22.01.2024 6:00;0.0;762.1;773.9;;73;Ветер, дующий с северо-северо-востока;1;;;; ;;;;;;;;;;;-4.4;Осадков нет;1;;;;
22.01.2024 5:00;0.7;762.2;774.1;;71;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;-4.1;Осадков нет;1;;;;
22.01.2024 4:00;0.7;762.1;774.0;0.0;70;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;2500 или более, или облаков нет.;;;20.0;-4.2;;;;;;
22.01.2024 3:00;02.апр;762.4;774.2;;66;Ветер, дующий с северо-востока;1;;;; ;;;;;;;;;;;-3.3;Осадков нет;1;;;;
22.01.2024 2:00;03.мар;762.2;774.0;;60;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;-3.7;Осадков нет;1;;;;
22.01.2024 1:00;03.апр;762.1;774.0;0.6;61;Ветер, дующий с востоко-северо-востока;1;;;; ;;;;;;;2500 или более, или облаков нет.;;;20.0;-3.5;Осадков нет;6;;;;
22.01.2024 0:00;02.авг;762.2;774.1;;66;Ветер, дующий с северо-востока;2;;;; ;;;;;;;;;;;-3.0;Осадков нет;1;;;;
21.01.2024 23:00;03.авг;762.1;773.9;;62;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;;;;;-3.0;Осадков нет;1;;;;
21.01.2024 22:00;05.мар;761.5;773.4;0.9;55;Переменное направление;1;;;Облаков нет.; ;;;;;;;;;;25.0;-3.2;;;;;;
21.01.2024 21:00;06.мар;761.2;773.1;;49;Ветер, дующий с востока;2;;;; ;;;;;;;;;;;-3.8;Осадков нет;1;;;;
21.01.2024 20:00;06.авг;761.1;772.9;;46;Штиль, безветрие;0;;;; ;;;;;;;;;;;-4.1;Осадков нет;1;;;;
21.01.2024 19:00;7.0;760.6;772.4;0.9;43;Ветер, дующий с юго-востока;2;;;Облаков нет.; ;;;;12.авг;;;;;;25.0;-4.9;Осадков нет;12;;;;
21.01.2024 18:00;08.авг;760.4;772.2;;33;Штиль, безветрие;0;;;; ;;;;;;;;;;;-6.7;Осадков нет;1;;;;
21.01.2024 17:00;11.янв;760.0;771.7;;24;Ветер, дующий с северо-запада;1;;;; ;;;;;;;;;;;-9.0;Осадков нет;1;;;;
21.01.2024 16:00;12.мар;759.7;771.4;-0.3;25;Ветер, дующий с севера;2;;;Облаков нет.; ;;;;;;;;;;25.0;-7.4;;;;;;
21.01.2024 15:00;12.апр;759.6;771.4;;20;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;-9.8;Осадков нет;1;;;;
21.01.2024 14:00;11.сен;759.7;771.5;;25;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;-7.5;Осадков нет;1;;;;
21.01.2024 13:00;10.апр;760.0;771.7;0.1;30;Ветер, дующий с северо-северо-востока;3;;;; ;;;;;;;2500 или более, или облаков нет.;;;30.0;-6.4;Осадков нет;6;;;;
21.01.2024 12:00;09.фев;760.0;771.7;;38;Ветер, дующий с северо-востока;4;;;; ;;;;;;;;;;;-4.5;Осадков нет;1;;;;
21.01.2024 11:00;07.май;760.0;771.8;;34;Ветер, дующий с северо-востока;3;;;; ;;;;;;;;;;;-7.3;Осадков нет;1;;;;
21.01.2024 10:00;04.мар;759.9;771.7;01.фев;50;Ветер, дующий с северо-северо-востока;2;;;; ;;;;;;;2500 или более, или облаков нет.;;;30.0;-5.4;;;;;;
21.01.2024 9:00;02.июн;759.4;771.2;;52;Ветер, дующий с севера;3;;;; ;;;;;;;;;;;-6.3;Осадков нет;1;;;;
21.01.2024 8:00;0.4;759.1;770.9;;59;Ветер, дующий с северо-востока;3;;;; ;;;;;;;;;;;-6.8;Осадков нет;1;;;;
21.01.2024 7:00;0.9;758.7;770.5;01.мар;58;Ветер, дующий с востоко-северо-востока;3;;;; ;;;-0.2;;;;2500 или более, или облаков нет.;;;20.0;-6.5;Осадков нет;12;;;;
21.01.2024 6:00;01.апр;758.2;769.9;;54;Ветер, дующий с северо-северо-востока;3;;;; ;;;;;;;;;;;-6.9;Осадков нет;1;;;;
21.01.2024 5:00;0.6;757.9;769.7;;57;Ветер, дующий с севера;1;;;; ;;;;;;;;;;;-7.0;Осадков нет;1;;;;
21.01.2024 4:00;01.авг;757.4;769.2;0.7;55;Ветер, дующий с северо-востока;3;;;Облаков нет.; ;;;;;;;;;;16.0;-6.5;;;;;;
21.01.2024 3:00;02.июл;757.4;769.2;;50;Ветер, дующий с востоко-северо-востока;3;;;; ;;;;;;;;;;;-6.7;Осадков нет;1;;;;
21.01.2024 2:00;02.сен;756.9;768.7;;48;Ветер, дующий с северо-востока;4;;;; ;;;;;;;;;;;-7.1;Осадков нет;1;;;;
21.01.2024 1:00;03.апр;756.7;768.4;0.6;47;Ветер, дующий с северо-востока;3;;;Облаков нет.; ;;;;;;;;;;16.0;-6.9;Осадков нет;6;;;;
21.01.2024 0:00;03.апр;756.7;768.5;;48;Ветер, дующий с северо-востока;4;;;; ;;;;;;;;;;;-6.7;Осадков нет;1;;;;
20.01.2024 23:00;03.июн;756.4;768.2;;46;Ветер, дующий с севера;2;;;; ;;;;;;;;;;;-7.2;Осадков нет;1;;;;
20.01.2024 22:00;04.мар;756.1;767.8;01.авг;40;Ветер, дующий с северо-северо-востока;3;;;Облаков нет.; ;;;;;;;;;;20.0;-8.1;;;;;;
20.01.2024 21:00;05.янв;755.7;767.5;;44;Ветер, дующий с северо-северо-востока;4;;;; ;;;;;;;;;;;-6.2;Осадков нет;1;;;;
20.01.2024 20:00;04.авг;755.1;766.8;;48;Ветер, дующий с севера;3;;;; ;;;;;;;;;;;-5.3;Осадков нет;1;;;;
20.01.2024 19:00;07.янв;754.3;766.0;02.май;41;Ветер, дующий с северо-северо-востока;4;;;10%  или менее, но не 0; ;;;;12.фев;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;10%  или менее, но не 0;1500-2000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;-5.4;0.2;12;;;;
20.01.2024 18:00;08.янв;753.5;765.2;;39;Ветер, дующий с северо-северо-востока;4;;;; ;;;;;;;;;;;-5.1;Осадков нет;1;;;;
20.01.2024 17:00;09.мар;752.7;764.4;;40;Ветер, дующий с северо-северо-востока;4;;;; ;;;;;;;;;;;-3.6;Осадков нет;1;;;;
20.01.2024 16:00;11.фев;751.8;763.5;01.фев;40;Ветер, дующий с северо-востока;5;;;20–30%.; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;20–30%.;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;30.0;-2.1;;;;;;
20.01.2024 15:00;11.авг;751.2;762.9;;41;Ветер, дующий с северо-северо-востока;6;;;; ;;;;;;;;;;;-1.2;Осадков нет;1;;;;
20.01.2024 14:00;12.янв;750.6;762.3;;44;Ветер, дующий с северо-востока;6;;;; ;;;;;;;;;;;0.1;Осадков нет;1;;;;
20.01.2024 13:00;11.июн;750.6;762.2;0.6;45;Ветер, дующий с северо-северо-востока;6;;;50%.; ;;;;;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;50%.;2000-2500;Высококучевые башенкообразные или хлопьевидные.;Перистых, перисто-кучевых или перисто-слоистых нет.;30.0;0.0;0.2;6;;;;
20.01.2024 12:00;10.апр;750.7;762.3;;54;Ветер, дующий с севера;6;;;; ;;;;;;;;;;;01.апр;Осадков нет;1;;;;
20.01.2024 11:00;08.мар;750.5;762.1;;60;Ветер, дующий с севера;5;;;; ;;;;;;;;;;;0.9;Осадков нет;1;;;;
20.01.2024 10:00;8.0;750.0;761.7;01.апр;65;Ветер, дующий с северо-северо-востока;4;;;70 – 80%.; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;70 – 80%.;600-1000;Высокослоистые непросвечивающие или слоисто-дождевые.;Перистых, перисто-кучевых или перисто-слоистых нет.;30.0;01.авг;;;;;;
20.01.2024 9:00;07.июн;749.4;761.1;;66;Ветер, дующий с северо-северо-востока;4;;;; ;;;;;;;;;;;01.июн;Осадков нет;1;;;;
20.01.2024 8:00;07.фев;748.9;760.6;;68;Ветер, дующий с северо-северо-востока;5;;;; ;;;;;;;;;;;01.июл;Осадков нет;1;;;;
20.01.2024 7:00;07.июн;748.6;760.3;01.апр;70;Ветер, дующий с северо-северо-востока;5;;;60%.; ;;;07.мар;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;60%.;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;02.май;0.4;12;;;;
20.01.2024 6:00;07.апр;748.0;759.7;;78;Ветер, дующий с северо-северо-востока;5;;;; ;;;;;;;;;;;03.июл;Осадков нет;1;;;;
20.01.2024 5:00;07.апр;747.7;759.4;;83;Ветер, дующий с северо-северо-востока;5;;;; ;;;;;;;;;;;04.июл;Осадков нет;1;;;;
20.01.2024 4:00;07.май;747.2;758.8;0.5;88;Ветер, дующий с северо-северо-востока;5;;;90  или более, но не 100%; ;;;;;Слоисто-кучевые, образовавшиеся из кучевых.;90  или более, но не 100%;1500-2000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;10.0;05.июл;;;;;;
20.01.2024 3:00;07.июл;747.0;758.6;;92;Ветер, дующий с северо-северо-востока;6;;;; ;;;;;;;;;;;06.апр;Осадков нет;1;;;;
20.01.2024 2:00;08.янв;747.1;758.8;;89;Ветер, дующий с северо-северо-востока;7;;;; ;;;;;;;;;;;06.мар;Осадков нет;1;;;;
20.01.2024 1:00;10.июн;746.7;758.3;0.6;79;Ветер, дующий с севера;5;;;70 – 80%.; ;;;;;Слоисто-кучевые, образовавшиеся из кучевых.;70 – 80%.;1500-2000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;10.0;07.янв;Осадков нет;6;;;;
20.01.2024 0:00;12.июл;746.6;758.2;;70;Штиль, безветрие;0;;;; ;;;;;;;;;;;07.мар;Осадков нет;1;;;;
19.01.2024 23:00;12.май;746.2;757.8;;70;Ветер, дующий с северо-северо-запада;2;;;; ;;;;;;;;;;;07.фев;Осадков нет;1;;;;
19.01.2024 22:00;13.июл;746.1;757.6;0.8;62;Ветер, дующий с юго-юго-востока;1;;;; ;;;;;;;;;;;06.июн;;;;;;
19.01.2024 21:00;13.июн;746.0;757.6;;65;Ветер, дующий с юга;2;;;; ;;;;;;;;;;;7.0;Осадков нет;1;;;;
19.01.2024 20:00;13.июл;746.1;757.7;;81;Ветер, дующий с юго-юго-запада;1;;;; ;;;;;;;;;;;10.май;Осадков нет;1;;;;
19.01.2024 19:00;14.фев;745.3;756.8;0.5;75;Ветер, дующий с юга;2;;;90  или более, но не 100%; ;;;;17.мар;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;90  или более, но не 100%;1000-1500;Высокослоистые непросвечивающие или слоисто-дождевые.;Перистых, перисто-кучевых или перисто-слоистых нет.;16.0;09.июл;Осадков нет;12;;;;
19.01.2024 18:00;14.июн;744.7;756.3;;74;Ветер, дующий с юга;4;;;; ;;;;;;;;;;;10.0;Осадков нет;1;;;;
19.01.2024 17:00;15.янв;744.9;756.4;;75;Ветер, дующий с юга;4;;;; ;;;;;;;;;;;10.июн;Осадков нет;1;;;;
19.01.2024 16:00;15.сен;744.8;756.4;-0.2;68;Ветер, дующий с юго-запада;3;;;90  или более, но не 100%; ;;;;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;90  или более, но не 100%;1000-1500;Высокослоистые непросвечивающие или слоисто-дождевые.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;09.сен;;;;;;
19.01.2024 15:00;16.янв;744.8;756.4;;69;Ветер, дующий с юго-запада;4;;;; ;;;;;;;;;;;10.апр;Осадков нет;1;;;;
19.01.2024 14:00;16.сен;744.7;756.3;;67;Ветер, дующий с юго-запада;4;;;; ;;;;;;;;;;;10.авг;Осадков нет;1;;;;
19.01.2024 13:00;16.мар;745.0;756.6;0.2;74;Ветер, дующий с юго-запада;4;;;50%.; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;50%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;11.июл;Осадков нет;6;;;;
19.01.2024 12:00;16.май;745.2;756.8;;77;Ветер, дующий с юга;5;;;; ;;;;;;;;;;;12.апр;Осадков нет;1;;;;
19.01.2024 11:00;17.фев;745.2;756.8;;69;Ветер, дующий с юга;3;;;; ;;;;;;;;;;;11.апр;Осадков нет;1;;;;
19.01.2024 10:00;16.янв;744.8;756.4;0.4;74;Ветер, дующий с юга;4;;;Облаков нет.; ;;;;;;;;;;25.0;11.апр;;;;;;
19.01.2024 9:00;15.фев;744.7;756.3;;77;Ветер, дующий с юга;4;;;; ;;;;;;;;;;;11.фев;Осадков нет;1;;;;
19.01.2024 8:00;15.0;744.4;756.0;;77;Ветер, дующий с юга;5;;;; ;;;;;;;;;;;10.сен;Осадков нет;1;;;;
19.01.2024 7:00;14.мар;744.4;756.0;0.5;80;Ветер, дующий с юга;3;;;20–30%.; ;;;14.янв;;Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.;20–30%.;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;10.сен;Осадков нет;12;;;;
19.01.2024 6:00;14.авг;744.2;755.8;;79;Ветер, дующий с юго-юго-востока;4;;;; ;;;;;;;;;;;11.фев;Осадков нет;1;;;;
19.01.2024 5:00;15.0;744.3;755.9;;77;Ветер, дующий с юга;4;;;; ;;;;;;;;;;;11.0;Осадков нет;1;;;;
19.01.2024 4:00;14.июл;743.9;755.5;0.1;78;Ветер, дующий с юга;3;;;Облаков нет.; ;;;;;;;;;;20.0;10.сен;;;;;;
19.01.2024 3:00;14.авг;744.0;755.5;;80;Ветер, дующий с юга;4;;;; ;;;;;;;;;;;11.мар;Осадков нет;1;;;;
19.01.2024 2:00;14.май;743.9;755.5;;82;Ветер, дующий с юга;3;;;; ;;;;;;;;;;;11.апр;Осадков нет;1;;;;
19.01.2024 1:00;14.июл;743.8;755.4;0.4;81;Ветер, дующий с юга;4;;;Облаков нет.; ;;;;;;;;;;20.0;11.май;Осадков нет;6;;;;
19.01.2024 0:00;14.фев;743.9;755.5;;86;Ветер, дующий с юга;3;;;; ;;;;;;;;;;;11.сен;Осадков нет;1;;;;
18.01.2024 23:00;14.авг;743.8;755.3;;78;Ветер, дующий с юга;5;;;; ;;;;;;;;;;;11.0;Осадков нет;1;;;;
18.01.2024 22:00;14.сен;743.4;754.9;0.7;76;Ветер, дующий с юга;5;;;90  или более, но не 100%; ;;;;;Слоисто-кучевые, образовавшиеся из кучевых.;90  или более, но не 100%;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;10.июл;;;;;;
18.01.2024 21:00;14.мар;743.4;754.9;;81;Ветер, дующий с юга;4;;;; ;;;;;;;;;;;11.0;Осадков нет;1;;;;
18.01.2024 20:00;14.май;743.2;754.9;;80;Ветер, дующий с юга;5;;;; ;;;;;;;;;;;11.янв;Осадков нет;1;;;;
18.01.2024 19:00;14.июл;742.7;754.3;0.8;80;Ветер, дующий с юга;4;;;90  или более, но не 100%; ;;;;17.июн;Слоисто-кучевые, образовавшиеся из кучевых.;90  или более, но не 100%;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;11.мар;Осадков нет;12;;;;
18.01.2024 18:00;15.янв;742.6;754.2;;77;Ветер, дующий с юго-юго-запада;4;;;; ;;;;;;;;;;;11.0;Осадков нет;1;;;;
18.01.2024 17:00;15.июл;742.1;753.7;;71;Ветер, дующий с юго-запада;5;;;; ;;;;;;;;;;;10.апр;Осадков нет;1;;;;
18.01.2024 16:00;16.мар;741.9;753.4;0.1;67;Ветер, дующий с юго-запада;6;;;90  или более, но не 100%; ;;;;;Слоисто-кучевые, образовавшиеся из кучевых.;90  или более, но не 100%;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;20.0;10.фев;;;;;;
18.01.2024 15:00;16.сен;741.5;753.1;;71;Ветер, дующий с юго-юго-запада;6;;;; ;;;;;;;;;;;11.май;Осадков нет;1;;;;
18.01.2024 14:00;17.апр;741.4;753.1;;63;Ветер, дующий с юго-запада;6;;;; ;;;;;;;;;;;10.мар;Осадков нет;1;;;;
18.01.2024 13:00;16.авг;741.8;753.4;0.5;70;Ветер, дующий с юго-запада;6;;;90  или более, но не 100%; ;;;;;"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";90  или более, но не 100%;600-1000;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистых, перисто-кучевых или перисто-слоистых нет.;25.0;11.фев;Осадков нет;6;;;;
18.01.2024 12:00;16.май;742.0;753.6;;72;Ветер, дующий с юго-запада;5;;;; ;;;;;;;;;;;11.апр;Осадков нет;1;;;;
18.01.2024 11:00;17.апр;741.9;753.4;;69;Ветер, дующий с юго-юго-запада;5;;;; ;;;;;;;;;;;11.июн;Осадков нет;1;;;;
18.01.2024 10:00;16.май;741.3;752.8;0.4;79;Ветер, дующий с юга;6;;;Облаков нет.; ;;;;;;;;;;25.0;12.авг;;;;;;
18.01.2024 9:00;15.сен;741.2;752.8;;79;Ветер, дующий с юга;6;;;; ;;;;;;;;;;;12.мар;Осадков нет;1;;;;
